Run: repro_l1_d8_ff12
Params: 1432
Device: mps
step=     0 loss=4.7384 val_exact=0.00000 val_tok=0.00000 lr=3.00e-05 t=5.4s
step= 31800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.72e-04 t=728.1s
step= 32100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.53e-04 t=736.5s
step= 32400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.35e-04 t=743.3s
step= 32700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.17e-04 t=749.3s
step= 33000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.00e-04 t=754.8s
step= 33300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.84e-04 t=762.2s
step= 33600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.68e-04 t=767.9s
step= 33900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.53e-04 t=774.5s
step= 34200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.38e-04 t=780.2s
step= 34500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.25e-04 t=786.3s
step= 34800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.12e-04 t=792.3s
step= 35100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.99e-04 t=798.7s
step= 35400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.88e-04 t=804.5s
step= 35700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.77e-04 t=810.1s
step= 36000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.66e-04 t=815.6s
step= 36300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.57e-04 t=821.6s
step= 36600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.48e-04 t=827.3s
step= 36900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.40e-04 t=834.3s
